route_id,nearest_substation_distance_km,nearest_substation_osm_id,nearest_mapped_charger_distance_km,nearest_charger_osm_id,electricity_kwh_day_low,electricity_kwh_day_base,electricity_kwh_day_high,candidate_terminal_count,site_control_verified,utility_capacity_verified,charging_site_verified,verified_available_capacity_kw,terminal_evidence_score,site_evidence_reference_count,mapped_substation_proximity_score,mapped_charger_proximity_score,energy_manageability_score,charging_readiness_score,charging_evidence_confidence,charging_claim_status,charging_source_ids,charging_method_version,charging_optional_osm_available,charging_limitation
LTFRB_PUJ1289,0.64,way/264246780,0.546,node/13081283763,3682.812,4384.3,4501.215,0,False,False,False,,0.0,0,100.0,100.0,68.13102119460501,77.03,38.0,PROXY,osm_power_snapshot_2026_08_20|route2zero_climate_scenario_v1,charging-v1.0,True,"Mapped proximity is not proof of distribution capacity, site control, interconnection approval or charger availability."
LTFRB_PUJ1290,0.194,way/182922897,3.776,node/13895420988,825.741,983.025,1009.239,0,False,False,False,,0.0,0,100.0,58.0,93.8310854206808,72.96,38.0,PROXY,osm_power_snapshot_2026_08_20|route2zero_climate_scenario_v1,charging-v1.0,True,"Mapped proximity is not proof of distribution capacity, site control, interconnection approval or charger availability."
LTFRB_PUJ1291,0.194,way/182922897,3.776,node/13895420988,825.741,983.025,1009.239,0,False,False,False,,0.0,0,100.0,58.0,93.8310854206808,72.96,38.0,PROXY,osm_power_snapshot_2026_08_20|route2zero_climate_scenario_v1,charging-v1.0,True,"Mapped proximity is not proof of distribution capacity, site control, interconnection approval or charger availability."
LTFRB_PUJ1292,0.251,way/90125781,5.314,node/13895420988,1158.822,1379.55,1416.338,0,False,False,False,,0.0,0,100.0,58.0,90.834938985228,72.21,38.0,PROXY,osm_power_snapshot_2026_08_20|route2zero_climate_scenario_v1,charging-v1.0,True,"Mapped proximity is not proof of distribution capacity, site control, interconnection approval or charger availability."
LTFRB_PUJ1293,0.251,way/90125781,5.314,node/13895420988,1175.958,1399.95,1437.282,0,False,False,False,,0.0,0,100.0,58.0,90.68079640333976,72.17,38.0,PROXY,osm_power_snapshot_2026_08_20|route2zero_climate_scenario_v1,charging-v1.0,True,"Mapped proximity is not proof of distribution capacity, site control, interconnection approval or charger availability."
LTFRB_PUJ1294,0.403,way/161414200,4.493,node/13895420988,394.842,470.05,482.585,0,False,False,False,,0.0,0,100.0,58.0,97.70712909441234,73.93,38.0,PROXY,osm_power_snapshot_2026_08_20|route2zero_climate_scenario_v1,charging-v1.0,True,"Mapped proximity is not proof of distribution capacity, site control, interconnection approval or charger availability."
LTFRB_PUJ1295,0.403,way/161414200,4.493,node/13895420988,394.842,470.05,482.585,0,False,False,False,,0.0,0,100.0,58.0,97.70712909441234,73.93,38.0,PROXY,osm_power_snapshot_2026_08_20|route2zero_climate_scenario_v1,charging-v1.0,True,"Mapped proximity is not proof of distribution capacity, site control, interconnection approval or charger availability."
LTFRB_PUJ1296,0.577,way/161414200,5.318,node/13895420988,1017.45,1211.25,1243.55,0,False,False,False,,0.0,0,100.0,58.0,92.10661528580604,72.53,38.0,PROXY,osm_power_snapshot_2026_08_20|route2zero_climate_scenario_v1,charging-v1.0,True,"Mapped proximity is not proof of distribution capacity, site control, interconnection approval or charger availability."
LTFRB_PUJ1297,0.577,way/161414200,5.318,node/13895420988,1113.84,1326.0,1361.36,0,False,False,False,,0.0,0,100.0,58.0,91.23956326268465,72.31,38.0,PROXY,osm_power_snapshot_2026_08_20|route2zero_climate_scenario_v1,charging-v1.0,True,"Mapped proximity is not proof of distribution capacity, site control, interconnection approval or charger availability."
LTFRB_PUJ1298,0.363,way/291478089,1.777,node/6836063735,1283.772,1528.3,1569.055,0,False,False,False,,0.0,0,100.0,82.0,89.71098265895954,77.93,38.0,PROXY,osm_power_snapshot_2026_08_20|route2zero_climate_scenario_v1,charging-v1.0,True,"Mapped proximity is not proof of distribution capacity, site control, interconnection approval or charger availability."
LTFRB_PUJ1299,0.363,way/291478089,1.777,node/6836063735,1375.878,1637.95,1681.629,0,False,False,False,,0.0,0,100.0,82.0,88.88246628131022,77.72,38.0,PROXY,osm_power_snapshot_2026_08_20|route2zero_climate_scenario_v1,charging-v1.0,True,"Mapped proximity is not proof of distribution capacity, site control, interconnection approval or charger availability."
LTFRB_PUJ1300,2.069,way/193633026,0.539,node/10703746877,2047.752,2437.8,2502.808,0,False,False,False,,0.0,0,82.0,100.0,82.8387925497752,74.41,38.0,PROXY,osm_power_snapshot_2026_08_20|route2zero_climate_scenario_v1,charging-v1.0,True,"Mapped proximity is not proof of distribution capacity, site control, interconnection approval or charger availability."
LTFRB_PUJ1301,2.069,way/193633026,0.539,node/10703746877,1596.861,1901.025,1951.719,0,False,False,False,,0.0,0,82.0,100.0,86.8946692357097,75.42,38.0,PROXY,osm_power_snapshot_2026_08_20|route2zero_climate_scenario_v1,charging-v1.0,True,"Mapped proximity is not proof of distribution capacity, site control, interconnection approval or charger availability."
LTFRB_PUJ1304,0.948,way/96332510,0.539,node/10703746877,2356.2,2805.0,2879.8,0,False,False,False,,0.0,0,100.0,100.0,80.06422607578676,80.02,38.0,PROXY,osm_power_snapshot_2026_08_20|route2zero_climate_scenario_v1,charging-v1.0,True,"Mapped proximity is not proof of distribution capacity, site control, interconnection approval or charger availability."
LTFRB_PUJ1305,0.948,way/96332510,0.539,node/10703746877,2102.373,2502.825,2569.567,0,False,False,False,,0.0,0,100.0,100.0,82.34746307000643,80.59,38.0,PROXY,osm_power_snapshot_2026_08_20|route2zero_climate_scenario_v1,charging-v1.0,True,"Mapped proximity is not proof of distribution capacity, site control, interconnection approval or charger availability."
LTFRB_PUJ1306,0.559,way/60193935,0.942,node/9756145409,2783.886,3314.15,3402.527,0,False,False,False,,0.0,0,100.0,100.0,76.21708413615929,79.05,38.0,PROXY,osm_power_snapshot_2026_08_20|route2zero_climate_scenario_v1,charging-v1.0,True,"Mapped proximity is not proof of distribution capacity, site control, interconnection approval or charger availability."
LTFRB_PUJ1307,0.559,way/60193935,0.942,node/9756145409,2609.313,3106.325,3189.16,0,False,False,False,,0.0,0,100.0,100.0,77.7874116891458,79.45,38.0,PROXY,osm_power_snapshot_2026_08_20|route2zero_climate_scenario_v1,charging-v1.0,True,"Mapped proximity is not proof of distribution capacity, site control, interconnection approval or charger availability."
LTFRB_PUJ1308,0.568,way/30331256,3.306,node/9462686325,3772.062,4490.55,4610.298,0,False,False,False,,0.0,0,100.0,58.0,67.3281952472704,66.33,38.0,PROXY,osm_power_snapshot_2026_08_20|route2zero_climate_scenario_v1,charging-v1.0,True,"Mapped proximity is not proof of distribution capacity, site control, interconnection approval or charger availability."
LTFRB_PUJ1309,0.568,way/30331256,3.306,node/9462686325,3772.062,4490.55,4610.298,0,False,False,False,,0.0,0,100.0,58.0,67.3281952472704,66.33,38.0,PROXY,osm_power_snapshot_2026_08_20|route2zero_climate_scenario_v1,charging-v1.0,True,"Mapped proximity is not proof of distribution capacity, site control, interconnection approval or charger availability."
LTFRB_PUJ1310,0.52,way/1337513227,0.428,node/12950633881,1954.218,2326.45,2388.489,0,False,False,False,,0.0,0,100.0,100.0,83.68015414258188,80.92,38.0,PROXY,osm_power_snapshot_2026_08_20|route2zero_climate_scenario_v1,charging-v1.0,True,"Mapped proximity is not proof of distribution capacity, site control, interconnection approval or charger availability."
LTFRB_PUJ1311,0.374,way/1337513227,0.414,node/12950633881,1690.752,2012.8,2066.475,0,False,False,False,,0.0,0,100.0,100.0,86.05009633911368,81.51,38.0,PROXY,osm_power_snapshot_2026_08_20|route2zero_climate_scenario_v1,charging-v1.0,True,"Mapped proximity is not proof of distribution capacity, site control, interconnection approval or charger availability."
LTFRB_PUJ1312,0.269,way/60193935,0.953,node/9596306271,1152.396,1371.9,1408.484,0,False,False,False,,0.0,0,100.0,100.0,90.8927424534361,82.72,38.0,PROXY,osm_power_snapshot_2026_08_20|route2zero_climate_scenario_v1,charging-v1.0,True,"Mapped proximity is not proof of distribution capacity, site control, interconnection approval or charger availability."
LTFRB_PUJ1313,0.269,way/60193935,0.953,node/9596306271,1152.396,1371.9,1408.484,0,False,False,False,,0.0,0,100.0,100.0,90.8927424534361,82.72,38.0,PROXY,osm_power_snapshot_2026_08_20|route2zero_climate_scenario_v1,charging-v1.0,True,"Mapped proximity is not proof of distribution capacity, site control, interconnection approval or charger availability."
LTFRB_PUJ1314,0.269,way/60193935,0.953,node/9596306271,8506.239,10126.475,10396.514,0,False,False,False,,0.0,0,100.0,100.0,24.74309569685292,66.19,38.0,PROXY,osm_power_snapshot_2026_08_20|route2zero_climate_scenario_v1,charging-v1.0,True,"Mapped proximity is not proof of distribution capacity, site control, interconnection approval or charger availability."
LTFRB_PUJ1315,0.269,way/60193935,0.953,node/9596306271,8652.609,10300.725,10575.411,0,False,False,False,,0.0,0,100.0,100.0,23.42646114322416,65.86,38.0,PROXY,osm_power_snapshot_2026_08_20|route2zero_climate_scenario_v1,charging-v1.0,True,"Mapped proximity is not proof of distribution capacity, site control, interconnection approval or charger availability."
LTFRB_PUJ1316,0.532,way/60193935,0.879,node/13688427301,999.6,1190.0,1221.733,0,False,False,False,,0.0,0,100.0,100.0,92.26718047527297,83.07,38.0,PROXY,osm_power_snapshot_2026_08_20|route2zero_climate_scenario_v1,charging-v1.0,True,"Mapped proximity is not proof of distribution capacity, site control, interconnection approval or charger availability."
LTFRB_PUJ1317,0.532,way/60193935,0.879,node/13688427301,1090.992,1298.8,1333.435,0,False,False,False,,0.0,0,100.0,100.0,91.44508670520231,82.86,38.0,PROXY,osm_power_snapshot_2026_08_20|route2zero_climate_scenario_v1,charging-v1.0,True,"Mapped proximity is not proof of distribution capacity, site control, interconnection approval or charger availability."
LTFRB_PUJ1318,0.559,way/60193935,0.942,node/9756145409,2037.399,2425.475,2490.154,0,False,False,False,,0.0,0,100.0,100.0,82.93192035966602,80.73,38.0,PROXY,osm_power_snapshot_2026_08_20|route2zero_climate_scenario_v1,charging-v1.0,True,"Mapped proximity is not proof of distribution capacity, site control, interconnection approval or charger availability."
LTFRB_PUJ1319,0.559,way/60193935,0.942,node/9756145409,1956.717,2329.425,2391.543,0,False,False,False,,0.0,0,100.0,100.0,83.65767501605652,80.91,38.0,PROXY,osm_power_snapshot_2026_08_20|route2zero_climate_scenario_v1,charging-v1.0,True,"Mapped proximity is not proof of distribution capacity, site control, interconnection approval or charger availability."
LTFRB_PUJ1321,0.325,way/30755991,0.942,node/9756145409,3346.875,3984.375,4090.625,0,False,False,False,,0.0,0,100.0,100.0,71.15285806037251,77.79,38.0,PROXY,osm_power_snapshot_2026_08_20|route2zero_climate_scenario_v1,charging-v1.0,True,"Mapped proximity is not proof of distribution capacity, site control, interconnection approval or charger availability."
LTFRB_PUJ1322,0.635,way/60193935,1.154,node/9756145409,2046.681,2436.525,2501.499,0,False,False,False,,0.0,0,100.0,82.0,82.84842646114322,76.21,38.0,PROXY,osm_power_snapshot_2026_08_20|route2zero_climate_scenario_v1,charging-v1.0,True,"Mapped proximity is not proof of distribution capacity, site control, interconnection approval or charger availability."
LTFRB_PUJ1323,0.635,way/60193935,1.154,node/9756145409,2310.861,2751.025,2824.386,0,False,False,False,,0.0,0,100.0,82.0,80.47206165703275,75.62,38.0,PROXY,osm_power_snapshot_2026_08_20|route2zero_climate_scenario_v1,charging-v1.0,True,"Mapped proximity is not proof of distribution capacity, site control, interconnection approval or charger availability."
LTFRB_PUJ1324,0.754,way/260934319,0.746,node/10703746877,1149.183,1368.075,1404.557,0,False,False,False,,0.0,0,100.0,100.0,90.92164418754014,82.73,38.0,PROXY,osm_power_snapshot_2026_08_20|route2zero_climate_scenario_v1,charging-v1.0,True,"Mapped proximity is not proof of distribution capacity, site control, interconnection approval or charger availability."
LTFRB_PUJ1325,0.754,way/260934319,0.746,node/10703746877,965.328,1149.2,1179.845,0,False,False,False,,0.0,0,100.0,100.0,92.57546563904945,83.14,38.0,PROXY,osm_power_snapshot_2026_08_20|route2zero_climate_scenario_v1,charging-v1.0,True,"Mapped proximity is not proof of distribution capacity, site control, interconnection approval or charger availability."
LTFRB_PUJ1326,1.297,way/182922897,1.777,node/6836063735,2194.479,2612.475,2682.141,0,False,False,False,,0.0,0,82.0,82.0,81.5189466923571,69.58,38.0,PROXY,osm_power_snapshot_2026_08_20|route2zero_climate_scenario_v1,charging-v1.0,True,"Mapped proximity is not proof of distribution capacity, site control, interconnection approval or charger availability."
LTFRB_PUJ1327,1.297,way/182922897,1.777,node/6836063735,2703.561,3218.525,3304.352,0,False,False,False,,0.0,0,82.0,82.0,76.93962748876044,68.43,38.0,PROXY,osm_power_snapshot_2026_08_20|route2zero_climate_scenario_v1,charging-v1.0,True,"Mapped proximity is not proof of distribution capacity, site control, interconnection approval or charger availability."
LTFRB_PUJ1328,0.471,way/291478089,3.34,node/6836063735,4277.931,5092.775,5228.582,0,False,False,False,,0.0,0,100.0,58.0,62.777777777777786,65.19,38.0,PROXY,osm_power_snapshot_2026_08_20|route2zero_climate_scenario_v1,charging-v1.0,True,"Mapped proximity is not proof of distribution capacity, site control, interconnection approval or charger availability."
LTFRB_PUJ1330,0.919,way/617091970,4.554,node/13895420988,2382.618,2836.45,2912.089,0,False,False,False,,0.0,0,100.0,58.0,79.82658959537572,69.46,38.0,PROXY,osm_power_snapshot_2026_08_20|route2zero_climate_scenario_v1,charging-v1.0,True,"Mapped proximity is not proof of distribution capacity, site control, interconnection approval or charger availability."
LTFRB_PUJ1331,0.919,way/617091970,4.554,node/13895420988,2388.687,2843.675,2919.506,0,False,False,False,,0.0,0,100.0,58.0,79.77199743095697,69.44,38.0,PROXY,osm_power_snapshot_2026_08_20|route2zero_climate_scenario_v1,charging-v1.0,True,"Mapped proximity is not proof of distribution capacity, site control, interconnection approval or charger availability."
LTFRB_PUJ1332,1.248,node/4823208932,4.09,node/13895420988,3255.483,3875.575,3978.924,0,False,False,False,,0.0,0,82.0,58.0,71.97495183044316,61.19,38.0,PROXY,osm_power_snapshot_2026_08_20|route2zero_climate_scenario_v1,charging-v1.0,True,"Mapped proximity is not proof of distribution capacity, site control, interconnection approval or charger availability."
LTFRB_PUJ1333,1.248,node/4823208932,4.09,node/13895420988,3740.289,4452.725,4571.464,0,False,False,False,,0.0,0,82.0,58.0,67.61400128452152,60.1,38.0,PROXY,osm_power_snapshot_2026_08_20|route2zero_climate_scenario_v1,charging-v1.0,True,"Mapped proximity is not proof of distribution capacity, site control, interconnection approval or charger availability."
LTFRB_PUJ1334,0.78,way/31489448,1.41,node/13895420988,3614.625,4303.125,4417.875,0,False,False,False,,0.0,0,100.0,82.0,68.74438021836866,72.69,38.0,PROXY,osm_power_snapshot_2026_08_20|route2zero_climate_scenario_v1,charging-v1.0,True,"Mapped proximity is not proof of distribution capacity, site control, interconnection approval or charger availability."
LTFRB_PUJ1335,0.78,way/31489448,1.41,node/13895420988,3511.452,4180.3,4291.775,0,False,False,False,,0.0,0,100.0,82.0,69.67244701348747,72.92,38.0,PROXY,osm_power_snapshot_2026_08_20|route2zero_climate_scenario_v1,charging-v1.0,True,"Mapped proximity is not proof of distribution capacity, site control, interconnection approval or charger availability."
LTFRB_PUJ1336,1.007,way/30679817,2.101,node/13895420988,708.288,843.2,865.685,0,False,False,False,,0.0,0,82.0,82.0,94.88760436737316,72.92,38.0,PROXY,osm_power_snapshot_2026_08_20|route2zero_climate_scenario_v1,charging-v1.0,True,"Mapped proximity is not proof of distribution capacity, site control, interconnection approval or charger availability."
LTFRB_PUJ1337,1.007,way/30679817,2.101,node/13895420988,632.961,753.525,773.619,0,False,False,False,,0.0,0,82.0,82.0,95.56518946692357,73.09,38.0,PROXY,osm_power_snapshot_2026_08_20|route2zero_climate_scenario_v1,charging-v1.0,True,"Mapped proximity is not proof of distribution capacity, site control, interconnection approval or charger availability."
LTFRB_PUJ1338,1.084,way/30331256,1.777,node/6836063735,1734.306,2064.65,2119.707,0,False,False,False,,0.0,0,82.0,82.0,85.65831727681439,70.61,38.0,PROXY,osm_power_snapshot_2026_08_20|route2zero_climate_scenario_v1,charging-v1.0,True,"Mapped proximity is not proof of distribution capacity, site control, interconnection approval or charger availability."
LTFRB_PUJ1339,1.084,way/30331256,1.777,node/6836063735,1054.221,1255.025,1288.492,0,False,False,False,,0.0,0,82.0,82.0,91.77585099550417,72.14,38.0,PROXY,osm_power_snapshot_2026_08_20|route2zero_climate_scenario_v1,charging-v1.0,True,"Mapped proximity is not proof of distribution capacity, site control, interconnection approval or charger availability."
LTFRB_PUJ1340,0.971,way/264246780,0.554,node/13081283763,5647.026,6722.65,6901.921,0,False,False,False,,0.0,0,100.0,100.0,50.46242774566475,72.62,38.0,PROXY,osm_power_snapshot_2026_08_20|route2zero_climate_scenario_v1,charging-v1.0,True,"Mapped proximity is not proof of distribution capacity, site control, interconnection approval or charger availability."
LTFRB_PUJ1341,0.971,way/264246780,0.554,node/13081283763,5661.663,6740.075,6919.81,0,False,False,False,,0.0,0,100.0,100.0,50.330764290301865,72.58,38.0,PROXY,osm_power_snapshot_2026_08_20|route2zero_climate_scenario_v1,charging-v1.0,True,"Mapped proximity is not proof of distribution capacity, site control, interconnection approval or charger availability."
LTFRB_PUJ1342,0.142,way/47570428,0.348,node/12862848460,1108.128,1319.2,1354.379,0,False,False,False,,0.0,0,100.0,100.0,91.29094412331406,82.82,38.0,PROXY,osm_power_snapshot_2026_08_20|route2zero_climate_scenario_v1,charging-v1.0,True,"Mapped proximity is not proof of distribution capacity, site control, interconnection approval or charger availability."
LTFRB_PUJ1343,0.142,way/47570428,0.348,node/12862848460,1108.128,1319.2,1354.379,0,False,False,False,,0.0,0,100.0,100.0,91.29094412331406,82.82,38.0,PROXY,osm_power_snapshot_2026_08_20|route2zero_climate_scenario_v1,charging-v1.0,True,"Mapped proximity is not proof of distribution capacity, site control, interconnection approval or charger availability."
LTFRB_PUJ1344,0.409,way/35583874,3.007,node/9462686325,2655.366,3161.15,3245.447,0,False,False,False,,0.0,0,100.0,58.0,77.37315350032114,68.84,38.0,PROXY,osm_power_snapshot_2026_08_20|route2zero_climate_scenario_v1,charging-v1.0,True,"Mapped proximity is not proof of distribution capacity, site control, interconnection approval or charger availability."
LTFRB_PUJ1345,0.409,way/35583874,3.007,node/9462686325,2322.642,2765.05,2838.785,0,False,False,False,,0.0,0,100.0,58.0,80.36608863198458,69.59,38.0,PROXY,osm_power_snapshot_2026_08_20|route2zero_climate_scenario_v1,charging-v1.0,True,"Mapped proximity is not proof of distribution capacity, site control, interconnection approval or charger availability."
LTFRB_PUJ1346,0.929,way/440588497,1.011,node/9462686325,4294.71,5112.75,5249.09,0,False,False,False,,0.0,0,100.0,82.0,62.62684649967888,71.16,38.0,PROXY,osm_power_snapshot_2026_08_20|route2zero_climate_scenario_v1,charging-v1.0,True,"Mapped proximity is not proof of distribution capacity, site control, interconnection approval or charger availability."
LTFRB_PUJ1347,0.929,way/440588497,1.011,node/9462686325,2793.168,3325.2,3413.872,0,False,False,False,,0.0,0,100.0,82.0,76.13359023763648,74.53,38.0,PROXY,osm_power_snapshot_2026_08_20|route2zero_climate_scenario_v1,charging-v1.0,True,"Mapped proximity is not proof of distribution capacity, site control, interconnection approval or charger availability."
LTFRB_PUJ1348,1.405,node/2508927841,2.82,node/6110400886,5896.212,7019.3,7206.481,0,False,False,False,,0.0,0,82.0,82.0,48.22093770070649,61.26,38.0,PROXY,osm_power_snapshot_2026_08_20|route2zero_climate_scenario_v1,charging-v1.0,True,"Mapped proximity is not proof of distribution capacity, site control, interconnection approval or charger availability."
LTFRB_PUJ1349,1.405,node/2508927841,2.82,node/6110400886,5526.36,6579.0,6754.44,0,False,False,False,,0.0,0,82.0,82.0,51.547848426461144,62.09,38.0,PROXY,osm_power_snapshot_2026_08_20|route2zero_climate_scenario_v1,charging-v1.0,True,"Mapped proximity is not proof of distribution capacity, site control, interconnection approval or charger availability."
LTFRB_PUJ1350,1.298,way/1161606296,1.743,node/10703746877,9770.733,11631.825,11942.007,0,False,False,False,,0.0,0,82.0,82.0,13.368657675016053,52.54,38.0,PROXY,osm_power_snapshot_2026_08_20|route2zero_climate_scenario_v1,charging-v1.0,True,"Mapped proximity is not proof of distribution capacity, site control, interconnection approval or charger availability."
LTFRB_PUJ1351,1.298,way/1161606296,1.743,node/10703746877,8977.122,10687.05,10972.038,0,False,False,False,,0.0,0,82.0,82.0,20.507385998715492,54.33,38.0,PROXY,osm_power_snapshot_2026_08_20|route2zero_climate_scenario_v1,charging-v1.0,True,"Mapped proximity is not proof of distribution capacity, site control, interconnection approval or charger availability."
LTFRB_PUJ1352,0.56,way/264246780,0.653,node/13081283763,10109.883,12035.575,12356.524,0,False,False,False,,0.0,0,100.0,100.0,10.317919075144516,62.58,38.0,PROXY,osm_power_snapshot_2026_08_20|route2zero_climate_scenario_v1,charging-v1.0,True,"Mapped proximity is not proof of distribution capacity, site control, interconnection approval or charger availability."
LTFRB_PUJ1353,0.56,way/264246780,0.653,node/13081283763,11054.862,13160.55,13511.498,0,False,False,False,,0.0,0,100.0,100.0,1.8175979447655806,60.45,38.0,PROXY,osm_power_snapshot_2026_08_20|route2zero_climate_scenario_v1,charging-v1.0,True,"Mapped proximity is not proof of distribution capacity, site control, interconnection approval or charger availability."
LTFRB_PUJ1354,0.273,way/193633026,1.336,node/13895420988,3451.833,4109.325,4218.907,0,False,False,False,,0.0,0,100.0,82.0,70.208734746307,73.05,38.0,PROXY,osm_power_snapshot_2026_08_20|route2zero_climate_scenario_v1,charging-v1.0,True,"Mapped proximity is not proof of distribution capacity, site control, interconnection approval or charger availability."
LTFRB_PUJ1355,0.273,way/193633026,1.336,node/13895420988,4054.449,4826.725,4955.438,0,False,False,False,,0.0,0,100.0,82.0,64.78805394990366,71.7,38.0,PROXY,osm_power_snapshot_2026_08_20|route2zero_climate_scenario_v1,charging-v1.0,True,"Mapped proximity is not proof of distribution capacity, site control, interconnection approval or charger availability."
LTFRB_PUJ1356,1.372,way/182922897,4.331,node/13895420988,4090.506,4869.65,4999.507,0,False,False,False,,0.0,0,82.0,58.0,64.46371226718048,59.32,38.0,PROXY,osm_power_snapshot_2026_08_20|route2zero_climate_scenario_v1,charging-v1.0,True,"Mapped proximity is not proof of distribution capacity, site control, interconnection approval or charger availability."
LTFRB_PUJ1357,1.372,way/182922897,4.331,node/13895420988,4104.072,4885.8,5016.088,0,False,False,False,,0.0,0,82.0,58.0,64.34168272318561,59.29,38.0,PROXY,osm_power_snapshot_2026_08_20|route2zero_climate_scenario_v1,charging-v1.0,True,"Mapped proximity is not proof of distribution capacity, site control, interconnection approval or charger availability."
LTFRB_PUJ1358,0.66,way/30618817,3.552,node/9462686325,1024.947,1220.175,1252.713,0,False,False,False,,0.0,0,100.0,58.0,92.03917790622992,72.51,38.0,PROXY,osm_power_snapshot_2026_08_20|route2zero_climate_scenario_v1,charging-v1.0,True,"Mapped proximity is not proof of distribution capacity, site control, interconnection approval or charger availability."
LTFRB_PUJ1359,0.66,way/30618817,3.552,node/9462686325,3894.156,4635.9,4759.524,0,False,False,False,,0.0,0,100.0,58.0,66.22992935131664,66.06,38.0,PROXY,osm_power_snapshot_2026_08_20|route2zero_climate_scenario_v1,charging-v1.0,True,"Mapped proximity is not proof of distribution capacity, site control, interconnection approval or charger availability."
LTFRB_PUJ1360,0.793,node/10817230042,1.011,node/9462686325,3692.094,4395.35,4512.559,0,False,False,False,,0.0,0,100.0,82.0,68.04752729608221,72.51,38.0,PROXY,osm_power_snapshot_2026_08_20|route2zero_climate_scenario_v1,charging-v1.0,True,"Mapped proximity is not proof of distribution capacity, site control, interconnection approval or charger availability."
LTFRB_PUJ1361,0.793,node/10817230042,1.011,node/9462686325,2644.656,3148.4,3232.357,0,False,False,False,,0.0,0,100.0,82.0,77.46949261400128,74.87,38.0,PROXY,osm_power_snapshot_2026_08_20|route2zero_climate_scenario_v1,charging-v1.0,True,"Mapped proximity is not proof of distribution capacity, site control, interconnection approval or charger availability."
LTFRB_PUJ1362,0.925,way/440588497,0.861,node/9462686325,1297.695,1544.875,1586.072,0,False,False,False,,0.0,0,100.0,100.0,89.58574181117534,82.4,38.0,PROXY,osm_power_snapshot_2026_08_20|route2zero_climate_scenario_v1,charging-v1.0,True,"Mapped proximity is not proof of distribution capacity, site control, interconnection approval or charger availability."
LTFRB_PUJ1363,0.925,way/440588497,0.861,node/9462686325,1289.127,1534.675,1575.6,0,False,False,False,,0.0,0,100.0,100.0,89.66281310211946,82.42,38.0,PROXY,osm_power_snapshot_2026_08_20|route2zero_climate_scenario_v1,charging-v1.0,True,"Mapped proximity is not proof of distribution capacity, site control, interconnection approval or charger availability."
LTFRB_PUJ1364,0.714,node/6280454079,2.82,node/6110400886,5316.087,6328.675,6497.44,0,False,False,False,,0.0,0,100.0,82.0,53.43930635838151,68.86,38.0,PROXY,osm_power_snapshot_2026_08_20|route2zero_climate_scenario_v1,charging-v1.0,True,"Mapped proximity is not proof of distribution capacity, site control, interconnection approval or charger availability."
LTFRB_PUJ1365,0.714,node/6280454079,2.82,node/6110400886,4991.931,5942.775,6101.249,0,False,False,False,,0.0,0,100.0,82.0,56.35517019910084,69.59,38.0,PROXY,osm_power_snapshot_2026_08_20|route2zero_climate_scenario_v1,charging-v1.0,True,"Mapped proximity is not proof of distribution capacity, site control, interconnection approval or charger availability."
LTFRB_PUJ1366,0.929,way/440588497,1.011,node/9462686325,1570.8,1870.0,1919.867,0,False,False,False,,0.0,0,100.0,82.0,87.12909441233141,77.28,38.0,PROXY,osm_power_snapshot_2026_08_20|route2zero_climate_scenario_v1,charging-v1.0,True,"Mapped proximity is not proof of distribution capacity, site control, interconnection approval or charger availability."
LTFRB_PUJ1367,0.929,way/440588497,1.011,node/9462686325,1922.088,2288.2,2349.219,0,False,False,False,,0.0,0,100.0,82.0,83.96917148362235,76.49,38.0,PROXY,osm_power_snapshot_2026_08_20|route2zero_climate_scenario_v1,charging-v1.0,True,"Mapped proximity is not proof of distribution capacity, site control, interconnection approval or charger availability."
LTFRB_PUJ1368,0.929,way/440588497,1.011,node/9462686325,1888.887,2248.675,2308.64,0,False,False,False,,0.0,0,100.0,82.0,84.26782273603082,76.57,38.0,PROXY,osm_power_snapshot_2026_08_20|route2zero_climate_scenario_v1,charging-v1.0,True,"Mapped proximity is not proof of distribution capacity, site control, interconnection approval or charger availability."
LTFRB_PUJ1369,0.929,way/440588497,1.011,node/9462686325,1929.228,2296.7,2357.945,0,False,False,False,,0.0,0,100.0,82.0,83.90494540783558,76.48,38.0,PROXY,osm_power_snapshot_2026_08_20|route2zero_climate_scenario_v1,charging-v1.0,True,"Mapped proximity is not proof of distribution capacity, site control, interconnection approval or charger availability."
LTFRB_PUJ1370,0.643,way/1296102890,1.154,node/9462686325,4246.158,5054.95,5189.749,0,False,False,False,,0.0,0,100.0,82.0,63.063583815028906,71.27,38.0,PROXY,osm_power_snapshot_2026_08_20|route2zero_climate_scenario_v1,charging-v1.0,True,"Mapped proximity is not proof of distribution capacity, site control, interconnection approval or charger availability."
LTFRB_PUJ1371,0.643,way/1296102890,1.154,node/9462686325,4083.366,4861.15,4990.781,0,False,False,False,,0.0,0,100.0,82.0,64.52793834296725,71.63,38.0,PROXY,osm_power_snapshot_2026_08_20|route2zero_climate_scenario_v1,charging-v1.0,True,"Mapped proximity is not proof of distribution capacity, site control, interconnection approval or charger availability."
LTFRB_PUJ1372,0.929,way/440588497,1.011,node/9462686325,2612.169,3109.725,3192.651,0,False,False,False,,0.0,0,100.0,82.0,77.76172125883109,74.94,38.0,PROXY,osm_power_snapshot_2026_08_20|route2zero_climate_scenario_v1,charging-v1.0,True,"Mapped proximity is not proof of distribution capacity, site control, interconnection approval or charger availability."
