route_id,nearest_substation_distance_km,nearest_substation_osm_id,nearest_mapped_charger_distance_km,nearest_charger_osm_id,electricity_kwh_day_low,electricity_kwh_day_base,electricity_kwh_day_high,mapped_substation_proximity_score,mapped_charger_proximity_score,candidate_terminal_count,terminal_evidence_score,energy_manageability_score,charging_readiness_score,utility_capacity_verified,charging_site_verified,charging_evidence_confidence,charging_source_ids,charging_claim_status,charging_method_version,charging_limitation
LTFRB_PUJ1208,1.93,way/1161975443,6.584,node/12980211308,2279.802,2714.05,2786.425,82.0,58.0,2,40.0,80.7514450867052,69.39,False,False,38.0,osm_power_snapshot_2026_08_20|route2zero_climate_scenario_v1,PROXY,charging-v1.0,"Mapped proximity is not proof of distribution capacity, site control, interconnection approval or charger availability."
LTFRB_PUJ1209,1.93,way/1161975443,6.584,node/12980211308,2755.326,3280.15,3367.621,82.0,58.0,2,40.0,76.47398843930635,68.32,False,False,38.0,osm_power_snapshot_2026_08_20|route2zero_climate_scenario_v1,PROXY,charging-v1.0,"Mapped proximity is not proof of distribution capacity, site control, interconnection approval or charger availability."
LTFRB_PUJ1210,1.682,node/4548885225,6.357,node/12980211308,2196.264,2614.6,2684.323,82.0,58.0,2,40.0,81.5028901734104,69.58,False,False,38.0,osm_power_snapshot_2026_08_20|route2zero_climate_scenario_v1,PROXY,charging-v1.0,"Mapped proximity is not proof of distribution capacity, site control, interconnection approval or charger availability."
LTFRB_PUJ1211,1.682,node/4548885225,6.357,node/12980211308,1919.589,2285.225,2346.164,82.0,58.0,2,40.0,83.99165061014772,70.2,False,False,38.0,osm_power_snapshot_2026_08_20|route2zero_climate_scenario_v1,PROXY,charging-v1.0,"Mapped proximity is not proof of distribution capacity, site control, interconnection approval or charger availability."
LTFRB_PUJ1212,0.929,way/440588497,1.011,node/9462686325,2550.051,3035.775,3116.729,100.0,82.0,2,40.0,78.32048811817597,81.08,False,False,38.0,osm_power_snapshot_2026_08_20|route2zero_climate_scenario_v1,PROXY,charging-v1.0,"Mapped proximity is not proof of distribution capacity, site control, interconnection approval or charger availability."
LTFRB_PUJ1213,0.929,way/440588497,1.011,node/9462686325,2657.151,3163.275,3247.629,100.0,82.0,2,40.0,77.35709698137444,80.84,False,False,38.0,osm_power_snapshot_2026_08_20|route2zero_climate_scenario_v1,PROXY,charging-v1.0,"Mapped proximity is not proof of distribution capacity, site control, interconnection approval or charger availability."
LTFRB_PUJ1214,0.363,way/291478089,1.365,node/6836063735,1054.578,1255.45,1288.929,100.0,82.0,2,40.0,91.77263969171483,84.44,False,False,38.0,osm_power_snapshot_2026_08_20|route2zero_climate_scenario_v1,PROXY,charging-v1.0,"Mapped proximity is not proof of distribution capacity, site control, interconnection approval or charger availability."
LTFRB_PUJ1215,0.363,way/291478089,1.365,node/6836063735,1054.578,1255.45,1288.929,100.0,82.0,2,40.0,91.77263969171483,84.44,False,False,38.0,osm_power_snapshot_2026_08_20|route2zero_climate_scenario_v1,PROXY,charging-v1.0,"Mapped proximity is not proof of distribution capacity, site control, interconnection approval or charger availability."
LTFRB_PUJ1216,1.584,node/2508927841,1.482,node/6110400886,1412.292,1681.3,1726.135,82.0,82.0,2,40.0,88.55491329479769,77.34,False,False,38.0,osm_power_snapshot_2026_08_20|route2zero_climate_scenario_v1,PROXY,charging-v1.0,"Mapped proximity is not proof of distribution capacity, site control, interconnection approval or charger availability."
LTFRB_PUJ1217,1.584,node/2508927841,1.482,node/6110400886,1412.292,1681.3,1726.135,82.0,82.0,2,40.0,88.55491329479769,77.34,False,False,38.0,osm_power_snapshot_2026_08_20|route2zero_climate_scenario_v1,PROXY,charging-v1.0,"Mapped proximity is not proof of distribution capacity, site control, interconnection approval or charger availability."
LTFRB_PUJ1218,1.294,way/617091162,0.974,node/13081283763,5359.284,6380.1,6550.236,82.0,100.0,2,40.0,53.05073859987155,72.96,False,False,38.0,osm_power_snapshot_2026_08_20|route2zero_climate_scenario_v1,PROXY,charging-v1.0,"Mapped proximity is not proof of distribution capacity, site control, interconnection approval or charger availability."
LTFRB_PUJ1219,1.294,way/617091162,0.974,node/13081283763,5359.284,6380.1,6550.236,82.0,100.0,2,40.0,53.05073859987155,72.96,False,False,38.0,osm_power_snapshot_2026_08_20|route2zero_climate_scenario_v1,PROXY,charging-v1.0,"Mapped proximity is not proof of distribution capacity, site control, interconnection approval or charger availability."
LTFRB_PUJ1220,0.461,way/264246780,0.023,node/13081283763,1253.784,1492.6,1532.403,100.0,100.0,2,40.0,89.98073217726397,88.5,False,False,38.0,osm_power_snapshot_2026_08_20|route2zero_climate_scenario_v1,PROXY,charging-v1.0,"Mapped proximity is not proof of distribution capacity, site control, interconnection approval or charger availability."
LTFRB_PUJ1221,0.461,way/264246780,0.023,node/13081283763,1102.773,1312.825,1347.834,100.0,100.0,2,40.0,91.33911368015414,88.83,False,False,38.0,osm_power_snapshot_2026_08_20|route2zero_climate_scenario_v1,PROXY,charging-v1.0,"Mapped proximity is not proof of distribution capacity, site control, interconnection approval or charger availability."
LTFRB_PUJ1222,1.125,way/136815994,0.551,node/13072158270,1733.592,2063.8,2118.835,82.0,100.0,2,40.0,85.66473988439306,81.12,False,False,38.0,osm_power_snapshot_2026_08_20|route2zero_climate_scenario_v1,PROXY,charging-v1.0,"Mapped proximity is not proof of distribution capacity, site control, interconnection approval or charger availability."
LTFRB_PUJ1223,1.125,way/136815994,0.551,node/13072158270,1666.476,1983.9,2036.804,82.0,100.0,2,40.0,86.2684649967887,81.27,False,False,38.0,osm_power_snapshot_2026_08_20|route2zero_climate_scenario_v1,PROXY,charging-v1.0,"Mapped proximity is not proof of distribution capacity, site control, interconnection approval or charger availability."
LTFRB_PUJ1224,0.335,way/182922897,0.546,node/13081283763,3684.24,4386.0,4502.96,100.0,100.0,2,40.0,68.11817597944766,83.03,False,False,38.0,osm_power_snapshot_2026_08_20|route2zero_climate_scenario_v1,PROXY,charging-v1.0,"Mapped proximity is not proof of distribution capacity, site control, interconnection approval or charger availability."
LTFRB_PUJ1225,0.335,way/182922897,0.546,node/13081283763,3305.106,3934.65,4039.574,100.0,100.0,2,40.0,71.52858060372512,83.88,False,False,38.0,osm_power_snapshot_2026_08_20|route2zero_climate_scenario_v1,PROXY,charging-v1.0,"Mapped proximity is not proof of distribution capacity, site control, interconnection approval or charger availability."
LTFRB_PUJ1226,0.763,way/264246780,0.885,node/13081283763,4174.401,4969.525,5102.046,100.0,100.0,2,40.0,63.70905587668594,81.93,False,False,38.0,osm_power_snapshot_2026_08_20|route2zero_climate_scenario_v1,PROXY,charging-v1.0,"Mapped proximity is not proof of distribution capacity, site control, interconnection approval or charger availability."
LTFRB_PUJ1227,0.763,way/264246780,0.885,node/13081283763,4263.651,5075.775,5211.129,100.0,100.0,2,40.0,62.90622992935132,81.73,False,False,38.0,osm_power_snapshot_2026_08_20|route2zero_climate_scenario_v1,PROXY,charging-v1.0,"Mapped proximity is not proof of distribution capacity, site control, interconnection approval or charger availability."
LTFRB_PUJ1228,0.677,way/264246780,1.14,node/13081283763,956.76,1139.0,1169.373,100.0,82.0,2,40.0,92.65253692999357,84.66,False,False,38.0,osm_power_snapshot_2026_08_20|route2zero_climate_scenario_v1,PROXY,charging-v1.0,"Mapped proximity is not proof of distribution capacity, site control, interconnection approval or charger availability."
LTFRB_PUJ1229,0.677,way/264246780,1.14,node/13081283763,956.76,1139.0,1169.373,100.0,82.0,2,40.0,92.65253692999357,84.66,False,False,38.0,osm_power_snapshot_2026_08_20|route2zero_climate_scenario_v1,PROXY,charging-v1.0,"Mapped proximity is not proof of distribution capacity, site control, interconnection approval or charger availability."
LTFRB_PUJ1230,0.56,way/264246780,0.653,node/13081283763,4501.77,5359.25,5502.163,100.0,100.0,2,40.0,60.76429030186256,81.19,False,False,38.0,osm_power_snapshot_2026_08_20|route2zero_climate_scenario_v1,PROXY,charging-v1.0,"Mapped proximity is not proof of distribution capacity, site control, interconnection approval or charger availability."
LTFRB_PUJ1232,0.823,way/30679817,0.569,node/13081283763,3266.907,3889.175,3992.886,100.0,100.0,2,40.0,71.87219010918432,83.97,False,False,38.0,osm_power_snapshot_2026_08_20|route2zero_climate_scenario_v1,PROXY,charging-v1.0,"Mapped proximity is not proof of distribution capacity, site control, interconnection approval or charger availability."
LTFRB_PUJ1233,0.823,way/30679817,0.569,node/13081283763,2754.969,3279.725,3367.184,100.0,100.0,2,40.0,76.4771997430957,85.12,False,False,38.0,osm_power_snapshot_2026_08_20|route2zero_climate_scenario_v1,PROXY,charging-v1.0,"Mapped proximity is not proof of distribution capacity, site control, interconnection approval or charger availability."
LTFRB_PUJ1234,0.065,way/264246780,0.443,node/13081283763,6479.55,7713.75,7919.45,100.0,100.0,2,40.0,42.97366730892743,76.74,False,False,38.0,osm_power_snapshot_2026_08_20|route2zero_climate_scenario_v1,PROXY,charging-v1.0,"Mapped proximity is not proof of distribution capacity, site control, interconnection approval or charger availability."
LTFRB_PUJ1235,0.065,way/264246780,0.443,node/13081283763,6886.887,8198.675,8417.306,100.0,100.0,2,40.0,39.30956968529223,75.83,False,False,38.0,osm_power_snapshot_2026_08_20|route2zero_climate_scenario_v1,PROXY,charging-v1.0,"Mapped proximity is not proof of distribution capacity, site control, interconnection approval or charger availability."
LTFRB_PUJ1236,0.971,way/264246780,0.554,node/13081283763,1879.962,2238.05,2297.731,100.0,100.0,2,40.0,84.34810533076428,87.09,False,False,38.0,osm_power_snapshot_2026_08_20|route2zero_climate_scenario_v1,PROXY,charging-v1.0,"Mapped proximity is not proof of distribution capacity, site control, interconnection approval or charger availability."
LTFRB_PUJ1237,0.971,way/264246780,0.554,node/13081283763,1709.673,2035.325,2089.6,100.0,100.0,2,40.0,85.87989723827874,87.47,False,False,38.0,osm_power_snapshot_2026_08_20|route2zero_climate_scenario_v1,PROXY,charging-v1.0,"Mapped proximity is not proof of distribution capacity, site control, interconnection approval or charger availability."
LTFRB_PUJ1238,0.767,way/161414200,5.536,node/13895420988,1857.471,2211.275,2270.242,100.0,58.0,2,40.0,84.55041746949261,76.64,False,False,38.0,osm_power_snapshot_2026_08_20|route2zero_climate_scenario_v1,PROXY,charging-v1.0,"Mapped proximity is not proof of distribution capacity, site control, interconnection approval or charger availability."
LTFRB_PUJ1239,0.767,way/161414200,5.536,node/13895420988,1827.126,2175.15,2233.154,100.0,58.0,2,40.0,84.82337829158638,76.71,False,False,38.0,osm_power_snapshot_2026_08_20|route2zero_climate_scenario_v1,PROXY,charging-v1.0,"Mapped proximity is not proof of distribution capacity, site control, interconnection approval or charger availability."
LTFRB_PUJ1240,0.155,node/4977761380,1.482,node/6836063735,10571.127,12584.675,12920.266,100.0,82.0,2,40.0,6.168914579319207,63.04,False,False,38.0,osm_power_snapshot_2026_08_20|route2zero_climate_scenario_v1,PROXY,charging-v1.0,"Mapped proximity is not proof of distribution capacity, site control, interconnection approval or charger availability."
LTFRB_PUJ1241,0.155,node/4977761380,1.482,node/6836063735,10976.679,13067.475,13415.941,100.0,82.0,2,40.0,2.5208734746307044,62.13,False,False,38.0,osm_power_snapshot_2026_08_20|route2zero_climate_scenario_v1,PROXY,charging-v1.0,"Mapped proximity is not proof of distribution capacity, site control, interconnection approval or charger availability."
LTFRB_PUJ1243,0.823,way/30679817,1.73,node/13895420988,914.277,1088.425,1117.45,100.0,82.0,2,40.0,93.03468208092485,84.76,False,False,38.0,osm_power_snapshot_2026_08_20|route2zero_climate_scenario_v1,PROXY,charging-v1.0,"Mapped proximity is not proof of distribution capacity, site control, interconnection approval or charger availability."
LTFRB_PUJ1244,1.442,way/30679817,1.73,node/13895420988,3507.882,4176.05,4287.411,82.0,82.0,2,40.0,69.70456005138087,72.63,False,False,38.0,osm_power_snapshot_2026_08_20|route2zero_climate_scenario_v1,PROXY,charging-v1.0,"Mapped proximity is not proof of distribution capacity, site control, interconnection approval or charger availability."
LTFRB_PUJ1245,1.442,way/30679817,1.73,node/13895420988,3761.709,4478.225,4597.644,82.0,82.0,2,40.0,67.4213230571612,72.06,False,False,38.0,osm_power_snapshot_2026_08_20|route2zero_climate_scenario_v1,PROXY,charging-v1.0,"Mapped proximity is not proof of distribution capacity, site control, interconnection approval or charger availability."
LTFRB_PUJ1246,0.45,node/4977761380,1.73,node/13895420988,3909.864,4654.6,4778.723,100.0,82.0,2,40.0,66.08863198458575,78.02,False,False,38.0,osm_power_snapshot_2026_08_20|route2zero_climate_scenario_v1,PROXY,charging-v1.0,"Mapped proximity is not proof of distribution capacity, site control, interconnection approval or charger availability."
LTFRB_PUJ1247,0.45,node/4977761380,1.73,node/13895420988,4605.657,5482.925,5629.136,100.0,82.0,2,40.0,59.829800899165065,76.46,False,False,38.0,osm_power_snapshot_2026_08_20|route2zero_climate_scenario_v1,PROXY,charging-v1.0,"Mapped proximity is not proof of distribution capacity, site control, interconnection approval or charger availability."
LTFRB_PUJ1248,1.761,way/1500158674,0.514,node/6110400886,1264.137,1504.925,1545.056,82.0,100.0,2,40.0,89.88760436737316,82.17,False,False,38.0,osm_power_snapshot_2026_08_20|route2zero_climate_scenario_v1,PROXY,charging-v1.0,"Mapped proximity is not proof of distribution capacity, site control, interconnection approval or charger availability."
LTFRB_PUJ1249,1.761,way/1500158674,0.514,node/6110400886,2204.118,2623.95,2693.922,82.0,100.0,2,40.0,81.43224149004496,80.06,False,False,38.0,osm_power_snapshot_2026_08_20|route2zero_climate_scenario_v1,PROXY,charging-v1.0,"Mapped proximity is not proof of distribution capacity, site control, interconnection approval or charger availability."
LTFRB_PUJ1250,0.156,way/450041326,0.871,node/13895420988,600.474,714.85,733.913,100.0,100.0,2,40.0,95.85741811175338,89.96,False,False,38.0,osm_power_snapshot_2026_08_20|route2zero_climate_scenario_v1,PROXY,charging-v1.0,"Mapped proximity is not proof of distribution capacity, site control, interconnection approval or charger availability."
LTFRB_PUJ1251,0.156,way/450041326,0.871,node/13895420988,600.474,714.85,733.913,100.0,100.0,2,40.0,95.85741811175338,89.96,False,False,38.0,osm_power_snapshot_2026_08_20|route2zero_climate_scenario_v1,PROXY,charging-v1.0,"Mapped proximity is not proof of distribution capacity, site control, interconnection approval or charger availability."
LTFRB_PUJ1252,0.72,way/838900324,1.029,node/9462686325,1520.463,1810.075,1858.344,100.0,82.0,2,40.0,87.58188824662813,83.4,False,False,38.0,osm_power_snapshot_2026_08_20|route2zero_climate_scenario_v1,PROXY,charging-v1.0,"Mapped proximity is not proof of distribution capacity, site control, interconnection approval or charger availability."
LTFRB_PUJ1253,0.72,way/838900324,1.029,node/9462686325,1645.77,1959.25,2011.497,100.0,82.0,2,40.0,86.45472061657033,83.11,False,False,38.0,osm_power_snapshot_2026_08_20|route2zero_climate_scenario_v1,PROXY,charging-v1.0,"Mapped proximity is not proof of distribution capacity, site control, interconnection approval or charger availability."
LTFRB_PUJ1254,0.615,way/291478089,2.78,node/6836063735,859.656,1023.4,1050.691,100.0,82.0,2,40.0,93.52601156069365,84.88,False,False,38.0,osm_power_snapshot_2026_08_20|route2zero_climate_scenario_v1,PROXY,charging-v1.0,"Mapped proximity is not proof of distribution capacity, site control, interconnection approval or charger availability."
LTFRB_PUJ1255,0.615,way/291478089,2.78,node/6836063735,1305.906,1554.65,1596.107,100.0,82.0,2,40.0,89.51188182402055,83.88,False,False,38.0,osm_power_snapshot_2026_08_20|route2zero_climate_scenario_v1,PROXY,charging-v1.0,"Mapped proximity is not proof of distribution capacity, site control, interconnection approval or charger availability."
LTFRB_PUJ1256,0.577,way/161414200,5.318,node/13895420988,784.329,933.725,958.624,100.0,58.0,2,40.0,94.20359666024406,79.05,False,False,38.0,osm_power_snapshot_2026_08_20|route2zero_climate_scenario_v1,PROXY,charging-v1.0,"Mapped proximity is not proof of distribution capacity, site control, interconnection approval or charger availability."
LTFRB_PUJ1257,0.403,way/161414200,5.102,node/13895420988,823.599,980.475,1006.621,100.0,58.0,2,40.0,93.85035324341683,78.96,False,False,38.0,osm_power_snapshot_2026_08_20|route2zero_climate_scenario_v1,PROXY,charging-v1.0,"Mapped proximity is not proof of distribution capacity, site control, interconnection approval or charger availability."
LTFRB_PUJ1258,0.811,way/161414200,5.56,node/13895420988,3135.888,3733.2,3832.752,100.0,58.0,2,40.0,73.05073859987155,73.76,False,False,38.0,osm_power_snapshot_2026_08_20|route2zero_climate_scenario_v1,PROXY,charging-v1.0,"Mapped proximity is not proof of distribution capacity, site control, interconnection approval or charger availability."
LTFRB_PUJ1259,0.811,way/161414200,5.56,node/13895420988,3160.521,3762.525,3862.859,100.0,58.0,2,40.0,72.8291586384072,73.71,False,False,38.0,osm_power_snapshot_2026_08_20|route2zero_climate_scenario_v1,PROXY,charging-v1.0,"Mapped proximity is not proof of distribution capacity, site control, interconnection approval or charger availability."
LTFRB_PUJ1260,0.648,way/182922897,2.464,node/6836063735,2631.09,3132.25,3215.777,100.0,82.0,2,40.0,77.59152215799614,80.9,False,False,38.0,osm_power_snapshot_2026_08_20|route2zero_climate_scenario_v1,PROXY,charging-v1.0,"Mapped proximity is not proof of distribution capacity, site control, interconnection approval or charger availability."
LTFRB_PUJ1261,0.648,way/182922897,2.464,node/6836063735,2653.938,3159.45,3243.702,100.0,82.0,2,40.0,77.38599871547848,80.85,False,False,38.0,osm_power_snapshot_2026_08_20|route2zero_climate_scenario_v1,PROXY,charging-v1.0,"Mapped proximity is not proof of distribution capacity, site control, interconnection approval or charger availability."
LTFRB_PUJ1262,0.648,way/182922897,1.956,node/6836063735,3562.503,4241.075,4354.17,100.0,82.0,2,40.0,69.21323057161207,78.8,False,False,38.0,osm_power_snapshot_2026_08_20|route2zero_climate_scenario_v1,PROXY,charging-v1.0,"Mapped proximity is not proof of distribution capacity, site control, interconnection approval or charger availability."
LTFRB_PUJ1263,0.648,way/182922897,1.956,node/6836063735,2846.004,3388.1,3478.449,100.0,82.0,2,40.0,75.65831727681439,80.41,False,False,38.0,osm_power_snapshot_2026_08_20|route2zero_climate_scenario_v1,PROXY,charging-v1.0,"Mapped proximity is not proof of distribution capacity, site control, interconnection approval or charger availability."
LTFRB_PUJ1264,0.222,way/182922897,4.891,node/13895420988,4114.425,4898.125,5028.742,100.0,58.0,2,40.0,64.24855491329481,71.56,False,False,38.0,osm_power_snapshot_2026_08_20|route2zero_climate_scenario_v1,PROXY,charging-v1.0,"Mapped proximity is not proof of distribution capacity, site control, interconnection approval or charger availability."
LTFRB_PUJ1265,0.222,way/182922897,4.891,node/13895420988,4166.904,4960.6,5092.883,100.0,58.0,2,40.0,63.77649325626204,71.44,False,False,38.0,osm_power_snapshot_2026_08_20|route2zero_climate_scenario_v1,PROXY,charging-v1.0,"Mapped proximity is not proof of distribution capacity, site control, interconnection approval or charger availability."
LTFRB_PUJ1266,0.403,way/161414200,4.217,node/13895420988,1357.314,1615.85,1658.939,100.0,58.0,2,40.0,89.04945407835581,77.76,False,False,38.0,osm_power_snapshot_2026_08_20|route2zero_climate_scenario_v1,PROXY,charging-v1.0,"Mapped proximity is not proof of distribution capacity, site control, interconnection approval or charger availability."
LTFRB_PUJ1267,0.403,way/161414200,4.217,node/13895420988,1381.59,1644.75,1688.61,100.0,58.0,2,40.0,88.8310854206808,77.71,False,False,38.0,osm_power_snapshot_2026_08_20|route2zero_climate_scenario_v1,PROXY,charging-v1.0,"Mapped proximity is not proof of distribution capacity, site control, interconnection approval or charger availability."
LTFRB_PUJ1268,0.222,way/182922897,3.905,node/13895420988,2419.389,2880.225,2957.031,100.0,58.0,2,40.0,79.49582530507386,75.37,False,False,38.0,osm_power_snapshot_2026_08_20|route2zero_climate_scenario_v1,PROXY,charging-v1.0,"Mapped proximity is not proof of distribution capacity, site control, interconnection approval or charger availability."
LTFRB_PUJ1269,0.222,way/182922897,3.905,node/13895420988,2544.339,3028.975,3109.748,100.0,58.0,2,40.0,78.3718689788054,75.09,False,False,38.0,osm_power_snapshot_2026_08_20|route2zero_climate_scenario_v1,PROXY,charging-v1.0,"Mapped proximity is not proof of distribution capacity, site control, interconnection approval or charger availability."
LTFRB_PUJ1270,0.222,way/182922897,0.777,node/13081283763,3739.575,4451.875,4570.592,100.0,100.0,2,40.0,67.6204238921002,82.91,False,False,38.0,osm_power_snapshot_2026_08_20|route2zero_climate_scenario_v1,PROXY,charging-v1.0,"Mapped proximity is not proof of distribution capacity, site control, interconnection approval or charger availability."
LTFRB_PUJ1271,0.222,way/182922897,0.546,node/13081283763,3369.366,4011.15,4118.114,100.0,100.0,2,40.0,70.95054592164419,83.74,False,False,38.0,osm_power_snapshot_2026_08_20|route2zero_climate_scenario_v1,PROXY,charging-v1.0,"Mapped proximity is not proof of distribution capacity, site control, interconnection approval or charger availability."
LTFRB_PUJ1272,0.726,way/161414200,5.495,node/13895420988,3096.975,3686.875,3785.192,100.0,58.0,2,40.0,73.40077071290943,73.85,False,False,38.0,osm_power_snapshot_2026_08_20|route2zero_climate_scenario_v1,PROXY,charging-v1.0,"Mapped proximity is not proof of distribution capacity, site control, interconnection approval or charger availability."
LTFRB_PUJ1273,0.726,way/161414200,5.495,node/13895420988,3122.679,3717.475,3816.608,100.0,58.0,2,40.0,73.16955684007706,73.79,False,False,38.0,osm_power_snapshot_2026_08_20|route2zero_climate_scenario_v1,PROXY,charging-v1.0,"Mapped proximity is not proof of distribution capacity, site control, interconnection approval or charger availability."
LTFRB_PUJ1274,0.468,way/182922897,2.165,node/6836063735,3074.484,3660.1,3757.703,100.0,82.0,2,40.0,73.60308285163777,79.9,False,False,38.0,osm_power_snapshot_2026_08_20|route2zero_climate_scenario_v1,PROXY,charging-v1.0,"Mapped proximity is not proof of distribution capacity, site control, interconnection approval or charger availability."
LTFRB_PUJ1275,0.468,way/182922897,2.165,node/6836063735,3228.351,3843.275,3945.762,100.0,82.0,2,40.0,72.21901091843287,79.55,False,False,38.0,osm_power_snapshot_2026_08_20|route2zero_climate_scenario_v1,PROXY,charging-v1.0,"Mapped proximity is not proof of distribution capacity, site control, interconnection approval or charger availability."
LTFRB_PUJ1276,0.727,way/161414200,5.443,node/13895420988,691.152,822.8,844.741,100.0,58.0,2,40.0,95.0417469492614,79.26,False,False,38.0,osm_power_snapshot_2026_08_20|route2zero_climate_scenario_v1,PROXY,charging-v1.0,"Mapped proximity is not proof of distribution capacity, site control, interconnection approval or charger availability."
LTFRB_PUJ1277,0.727,way/161414200,5.443,node/13895420988,691.152,822.8,844.741,100.0,58.0,2,40.0,95.0417469492614,79.26,False,False,38.0,osm_power_snapshot_2026_08_20|route2zero_climate_scenario_v1,PROXY,charging-v1.0,"Mapped proximity is not proof of distribution capacity, site control, interconnection approval or charger availability."
LTFRB_PUJ1278,0.335,way/182922897,3.563,node/9756145409,2863.497,3408.925,3499.83,100.0,58.0,2,40.0,75.50096339113679,74.38,False,False,38.0,osm_power_snapshot_2026_08_20|route2zero_climate_scenario_v1,PROXY,charging-v1.0,"Mapped proximity is not proof of distribution capacity, site control, interconnection approval or charger availability."
LTFRB_PUJ1279,0.335,way/182922897,3.563,node/9756145409,2837.793,3378.325,3468.414,100.0,58.0,2,40.0,75.73217726396918,74.43,False,False,38.0,osm_power_snapshot_2026_08_20|route2zero_climate_scenario_v1,PROXY,charging-v1.0,"Mapped proximity is not proof of distribution capacity, site control, interconnection approval or charger availability."
LTFRB_PUJ1280,0.291,way/182922897,0.969,node/13895420988,2154.852,2565.3,2633.708,100.0,100.0,2,40.0,81.87540141297366,86.47,False,False,38.0,osm_power_snapshot_2026_08_20|route2zero_climate_scenario_v1,PROXY,charging-v1.0,"Mapped proximity is not proof of distribution capacity, site control, interconnection approval or charger availability."
LTFRB_PUJ1281,0.291,way/182922897,0.969,node/13895420988,2074.527,2469.675,2535.533,100.0,100.0,2,40.0,82.59794476557482,86.65,False,False,38.0,osm_power_snapshot_2026_08_20|route2zero_climate_scenario_v1,PROXY,charging-v1.0,"Mapped proximity is not proof of distribution capacity, site control, interconnection approval or charger availability."
LTFRB_PUJ1282,0.403,way/161414200,5.102,node/13895420988,2176.272,2590.8,2659.888,100.0,58.0,2,40.0,81.68272318561336,75.92,False,False,38.0,osm_power_snapshot_2026_08_20|route2zero_climate_scenario_v1,PROXY,charging-v1.0,"Mapped proximity is not proof of distribution capacity, site control, interconnection approval or charger availability."
LTFRB_PUJ1283,0.403,way/161414200,5.102,node/13895420988,2238.033,2664.325,2735.374,100.0,58.0,2,40.0,81.1271676300578,75.78,False,False,38.0,osm_power_snapshot_2026_08_20|route2zero_climate_scenario_v1,PROXY,charging-v1.0,"Mapped proximity is not proof of distribution capacity, site control, interconnection approval or charger availability."
LTFRB_PUJ1284,0.712,way/617091162,2.763,node/13895420988,2687.496,3199.4,3284.717,100.0,82.0,2,40.0,77.08413615928066,80.77,False,False,38.0,osm_power_snapshot_2026_08_20|route2zero_climate_scenario_v1,PROXY,charging-v1.0,"Mapped proximity is not proof of distribution capacity, site control, interconnection approval or charger availability."
LTFRB_PUJ1285,0.712,way/617091162,2.763,node/13895420988,2687.496,3199.4,3284.717,100.0,82.0,2,40.0,77.08413615928066,80.77,False,False,38.0,osm_power_snapshot_2026_08_20|route2zero_climate_scenario_v1,PROXY,charging-v1.0,"Mapped proximity is not proof of distribution capacity, site control, interconnection approval or charger availability."
LTFRB_PUJ1286,1.151,way/182922897,4.95,node/13895420988,561.561,668.525,686.352,82.0,58.0,2,40.0,96.20745022479126,73.25,False,False,38.0,osm_power_snapshot_2026_08_20|route2zero_climate_scenario_v1,PROXY,charging-v1.0,"Mapped proximity is not proof of distribution capacity, site control, interconnection approval or charger availability."
LTFRB_PUJ1288,0.64,way/264246780,0.546,node/13081283763,4059.09,4832.25,4961.11,100.0,100.0,2,40.0,64.74630700064226,82.19,False,False,38.0,osm_power_snapshot_2026_08_20|route2zero_climate_scenario_v1,PROXY,charging-v1.0,"Mapped proximity is not proof of distribution capacity, site control, interconnection approval or charger availability."
LTFRB_PUJ1289,0.64,way/264246780,0.546,node/13081283763,3682.812,4384.3,4501.215,100.0,100.0,2,40.0,68.13102119460501,83.03,False,False,38.0,osm_power_snapshot_2026_08_20|route2zero_climate_scenario_v1,PROXY,charging-v1.0,"Mapped proximity is not proof of distribution capacity, site control, interconnection approval or charger availability."
LTFRB_PUJ1290,0.194,way/182922897,3.776,node/13895420988,825.741,983.025,1009.239,100.0,58.0,2,40.0,93.8310854206808,78.96,False,False,38.0,osm_power_snapshot_2026_08_20|route2zero_climate_scenario_v1,PROXY,charging-v1.0,"Mapped proximity is not proof of distribution capacity, site control, interconnection approval or charger availability."
LTFRB_PUJ1291,0.194,way/182922897,3.776,node/13895420988,825.741,983.025,1009.239,100.0,58.0,2,40.0,93.8310854206808,78.96,False,False,38.0,osm_power_snapshot_2026_08_20|route2zero_climate_scenario_v1,PROXY,charging-v1.0,"Mapped proximity is not proof of distribution capacity, site control, interconnection approval or charger availability."
LTFRB_PUJ1292,0.251,way/90125781,5.314,node/13895420988,1158.822,1379.55,1416.338,100.0,58.0,2,40.0,90.834938985228,78.21,False,False,38.0,osm_power_snapshot_2026_08_20|route2zero_climate_scenario_v1,PROXY,charging-v1.0,"Mapped proximity is not proof of distribution capacity, site control, interconnection approval or charger availability."
LTFRB_PUJ1293,0.251,way/90125781,5.314,node/13895420988,1175.958,1399.95,1437.282,100.0,58.0,2,40.0,90.68079640333976,78.17,False,False,38.0,osm_power_snapshot_2026_08_20|route2zero_climate_scenario_v1,PROXY,charging-v1.0,"Mapped proximity is not proof of distribution capacity, site control, interconnection approval or charger availability."
LTFRB_PUJ1294,0.403,way/161414200,4.493,node/13895420988,394.842,470.05,482.585,100.0,58.0,2,40.0,97.70712909441234,79.93,False,False,38.0,osm_power_snapshot_2026_08_20|route2zero_climate_scenario_v1,PROXY,charging-v1.0,"Mapped proximity is not proof of distribution capacity, site control, interconnection approval or charger availability."
